class,b,c,d,e,f,g,h,i,k,k,l,m,n,o,p
0,68,1,5.79,12510,0.0019294,29.68596397,-24.15546307,50.45327372,-14.18507844,139.8808285,15.26712847,6.35090554,0.725991337,1.450017018,371.1341596
0,68,1,5.71,12511,0.002700821,33.2845316,-20.11683779,36.34783836,-13.97013462,107.6746851,14.48707687,11.52756887,0.628046912,3.45571471,338.8266625
0,68,1,5.97,12511,0.001657602,25.71489549,-27.12825814,74.58348912,-13.37247416,146.2972739,15.2553382,6.049698173,0.738467063,2.113613197,174.4615043
0,68,1,5.97,12511,0.002127984,28.65333631,-21.68752938,40.44402966,-12.72293101,69.9311525,11.99825143,7.084264743,0.475635824,3.782458063,267.9474042
0,68,1,5.97,12511,0.002007381,31.30343257,-28.07870795,37.23250832,-14.54474614,77.88117288,11.17184261,6.765990466,0.573324416,1.186812483,203.1547787
0,68,1,5.97,12552,0.002121052,31.9764465,-25.40771823,40.46635114,-15.93169516,98.22403652,19.60931216,4.361013409,0.69599417,1.986810539,231.1074321
0,68,1,5.97,12552,0.00244304,24.92458054,-24.22220743,103.8256048,-15.7699958,167.6310365,17.61096968,8.894442096,0.630322104,3.547004769,286.5668284
0,68,1,5.97,12552,0.001729922,28.50636381,-23.02221845,121.3987397,-15.32692785,184.7277091,14.12675584,7.555801689,0.620512909,3.648137784,262.6740156
0,68,1,5.97,12552,0.00146601,30.89675146,-31.27093398,140.1976376,-13.6691478,170.3297904,14.31021596,6.437065902,0.674574031,1.00359116,298.0658676
0,68,1,5.97,12553,0.001985681,30.45714782,-31.42584584,91.43579035,-15.30358811,192.5660417,6.450833055,9.14627722,0.637994947,2.491323184,237.238289
0,68,1,5.97,12553,0.002147779,27.61181766,-29.39581255,86.29890298,-17.33903876,194.1474679,6.617340313,8.335101671,0.542296071,0.78709206,430.1623222
0,68,1,5.97,12553,0.001913058,32.87602862,-19.18927769,120.5887288,-12.30262716,183.6011179,1.646249241,7.758807481,0.553366524,3.971148001,262.6047635
0,68,1,5.97,12554,0.002769168,28.06657573,-34.94829763,29.70223472,-16.05837866,70.04839408,10.89429221,7.788062417,0.661707093,0.766204181,320.9320738
0,68,1,5.95,12554,0.002173487,31.72587583,-24.42273719,22.67050768,-14.28769146,122.9480815,7.471919767,7.373496222,0.700376088,0.355751292,273.6168784
0,68,1,5.97,12554,0.002169559,27.5341956,-33.66517418,29.72404497,-16.72496512,40.80806968,10.53236601,9.020834205,0.505849568,5.250251645,247.0413793
0,68,1,5.97,12554,0.001923479,30.75656939,-30.08841852,27.95279992,-16.48283062,34.25360093,2.833881619,9.084968158,0.379343988,2.847638558,251.8408114
0,68,1,5.97,12583,0.001696012,31.01696117,-15.83061642,93.0594446,-15.44220667,147.5926812,15.93129802,11.18971233,0.650854619,2.411767552,230.7679435
0,68,1,5.97,12583,0.002093315,25.01606253,-24.06050438,114.9026688,-15.25322184,136.0777646,10.57928834,12.33201868,0.590646583,1.571285185,342.3399306
0,68,1,5.61,12583,0.001390023,29.46762048,-27.07328968,93.39332996,-16.04904597,114.7256453,6.777277986,10.90932405,0.702991687,3.333442892,235.2442673
0,68,1,5.97,12583,0.001275028,29.78962175,-24.92951303,88.51906919,-16.15367308,110.8817248,11.20208003,12.41019338,0.456928788,0.928919682,230.1451668
0,68,1,5.65,12584,0.003100045,35.06019073,-15.05073063,77.76326058,-15.78810776,124.2788222,4.603872649,10.52208229,0.769778068,1.448446938,285.987031
0,68,1,5.97,12584,0.003065273,30.62386589,-26.87419973,55.61545948,-17.12119269,97.08383815,12.07432278,10.70922343,0.745033324,1.236450743,301.2584333
0,68,1,5.93,12584,0.002438872,32.78454828,-28.09251353,52.91390516,-16.59712795,76.41888173,5.846411589,10.06970937,0.645250757,4.336493032,290.3014174
0,68,1,5.97,12584,0.00368649,37.10138777,-21.47706312,38.16996161,-17.10439944,67.24191682,12.60639075,9.331544395,0.719331988,4.306581046,265.2179642
0,68,1,5.97,12585,0.002331551,32.17441574,-14.78303279,17.9494817,-16.96982501,50.01905298,11.22002876,11.42321938,0.727407056,3.148530545,278.850409
0,68,1,5.97,12585,0.002282301,34.46738804,-13.62486097,19.25265676,-17.31483946,58.0484461,9.751917429,12.65848528,0.597205559,1.710660251,228.1864475
0,68,1,5.97,12585,0.001547033,29.93109502,-15.56059485,25.50319825,-17.82632764,71.6880542,15.04302735,12.88073059,0.72980902,1.529188773,390.2385566
0,68,1,5.93,12585,0.002387392,35.34049365,-17.29156497,22.94700629,-17.27697732,45.27323469,16.13549489,12.06115888,0.8078156,1.788068503,351.7061252
0,68,1,5.97,12586,0.002122296,34.81426889,-8.296934076,25.47270124,-18.57838802,79.22668818,9.974697819,11.97025613,0.721238047,0.521922156,344.2962857
0,68,1,5.87,12586,0.002342737,31.64027322,-11.2296129,50.41659921,-17.65563218,174.7850494,16.92123991,11.29577312,0.698498929,2.441235698,161.2560451
0,68,1,5.97,12586,0.001859649,32.98372244,-13.34562093,36.97997139,-16.85484019,74.08306687,16.20041985,11.78115723,0.759533702,3.769602206,121.7262995
0,68,1,6.01,12586,0.001902385,33.78171955,-12.49698091,41.13308963,-17.10744324,74.26993747,14.28158653,11.37576658,0.730798614,1.338429528,144.4260135
0,68,1,5.97,12618,0.001430948,19.6787821,-14.86177414,114.3571707,-19.43155097,154.6288783,9.229281321,16.29176378,0.528384769,4.23784211,294.8769535
0,68,1,5.95,12618,0.003645364,33.40778068,-21.95395063,28.27200742,-20.9413597,58.67304119,13.72381058,10.31121183,0.535151611,2.009172326,349.1017135
0,68,1,6.01,12618,0.001768655,25.45834183,-25.12191865,79.76862499,-18.49059894,176.09844,11.55799102,14.0115136,0.626200073,2.847818062,174.3146378
0,68,1,6.01,12618,0.002143116,25.39232051,-25.9047559,69.156579,-18.93208678,205.6198733,9.352168492,9.53709064,0.526846987,2.378450659,168.0484356
0,68,1,6.25,12669,0.002598458,34.03825306,-22.84794097,79.6995974,-15.6976464,114.5139751,13.98146558,6.057194727,0.644801285,2.21720661,295.34519
0,68,1,5.97,12669,0.001629918,29.18739868,-23.73875629,32.39023062,-15.13835482,67.77745293,15.13307451,5.733398634,0.771608245,2.847304313,190.9657237
0,68,1,5.97,12669,0.001684038,28.99140152,-26.66173646,37.12812102,-15.32852708,70.84380402,18.36725146,5.895937646,0.680159583,4.275368849,280.9169408
0,68,1,5.97,12670,0.001785501,33.57807873,-24.70648374,56.41429367,-14.09221926,87.64782675,13.32946957,11.17367833,0.622229401,4.663204034,290.373207
0,68,1,5.97,12670,0.002570244,29.85895417,-29.90033515,33.5997003,-15.74482272,87.09323327,16.68973681,11.33280799,0.519570377,2.559127221,213.4559931
0,68,1,5.97,12670,0.001753411,27.78595563,-30.15531465,21.67464236,-16.67131749,57.50693656,16.29761184,10.69833816,0.841945707,4.619167215,211.5532677
0,68,1,5.73,12670,0.00143433,31.37300911,-29.99624188,17.00241932,-16.16403231,44.55980642,20.42982487,10.14510066,0.546225518,0.675196124,316.9632311
0,68,1,5.97,12671,0.001450767,31.14094283,-26.69381285,17.86125211,-15.36317411,63.1037772,23.11202887,12.54425994,0.71283098,1.880770575,307.3314765
0,68,1,5.97,12671,0.001449691,31.2251563,-26.48541958,18.31086362,-17.4654453,70.90298721,15.60467521,11.59534648,0.605213556,1.151788109,258.7967983
0,68,1,5.97,12671,0.001305664,27.04243494,-17.87796783,16.2106292,-17.36438948,54.5327561,23.93424454,11.45328557,0.170212089,2.235358749,279.5004855
0,68,1,5.97,12671,0.001450958,27.68876351,-31.34397214,24.60516273,-15.51209195,47.59360258,16.97654767,8.837031774,0.629720479,3.786257671,301.7218422
0,68,1,6.01,12672,0.001840701,26.80678285,-24.97479439,39.1261791,-16.15534397,76.36946099,17.73638457,11.09491932,0.644117046,3.676313468,216.5463077
0,68,1,5.93,12672,0.002202894,23.95841252,-24.61791202,62.53150458,-17.03878263,177.9002002,8.406584555,6.185924719,0.552385327,2.380150236,129.2837112
0,68,1,5.97,12771,0.001803913,22.73389459,-23.32128676,81.60319427,-19.77384233,140.8923716,-4.933485047,9.631210896,0.821095814,2.569126724,250.719446
0,68,1,5.97,12771,0.002150957,20.51890945,-21.11053888,79.63111681,-18.37803002,131.066902,3.509887225,4.361491333,0.545006538,3.044050846,268.9724619
0,68,1,5.97,12771,0.001605878,26.36660062,-25.2614253,47.46826374,-19.28188386,120.3335295,3.387266248,5.931130836,0.516906422,1.185948824,192.7286443
0,68,1,6.01,12771,0.00199903,28.31134359,-28.21810912,74.29855875,-18.91620548,178.1683507,4.249622444,7.908469288,0.857486804,2.214483821,242.4640819
0,68,1,5.97,12772,0.003285216,27.43910437,-17.44076445,39.27334378,-18.81429191,119.3745356,8.450998823,12.22881942,0.708735487,2.084878871,220.6125393
0,68,1,5.97,12811,0.001399557,23.24496207,-22.09794313,90.74083289,-19.90533175,148.6009142,-2.079848094,1.434415682,0.412794429,3.683745039,263.2402662
0,68,1,5.97,12811,0.001820381,18.43035813,-16.73517177,77.65436689,-21.74587221,133.0123764,-0.088462169,2.114679331,0.453696894,3.271757919,256.3734906
0,68,1,5.97,12812,0.001850558,28.41103778,-20.35562449,37.29737856,-20.55344962,177.5556653,7.508277089,6.002513489,0.629841188,3.539070961,218.319078
0,68,1,5.45,12812,0.00163868,30.18008632,-22.53793225,88.3402062,-17.80402178,160.2793582,-1.172875123,2.083960601,0.624815943,3.356297806,275.352229
0,68,1,5.97,12812,0.002172418,34.25213856,-12.79647789,43.77137379,-17.64871899,139.0606423,1.965245376,6.575625013,0.644824075,1.436831327,249.943179
0,68,1,5.97,12812,0.001978102,30.73450053,-11.62966904,27.27751865,-19.63863517,108.2641608,4.556534251,8.09993003,0.62810484,4.141641883,196.5118453
0,68,1,5.97,12845,0.001656752,28.91149434,-4.190521644,40.63405948,-20.74178231,140.6825833,17.4502875,13.25489343,0.667900622,2.25937223,266.8239798
0,68,1,5.83,12845,0.001681567,34.11886616,-19.46642684,112.9892641,-20.58430614,173.2322379,18.46240025,15.76962181,0.69310142,2.335409026,271.4938334
0,68,1,5.97,12845,0.003295761,28.78220888,-23.1898178,95.54345152,-19.43573993,137.8887934,11.32037854,13.52541515,0.710288243,0.320478729,204.0586186
0,68,1,5.93,12845,0.002782375,32.46143335,-23.88003558,56.52456032,-18.94080152,98.93292682,10.68152395,12.13457078,0.59987272,4.234889261,193.0905688
0,68,1,5.65,12846,0.003012538,31.43039545,-19.7706062,34.22210277,-19.62710857,150.1491314,13.44508637,13.21207945,0.531987614,1.680766913,251.6420724
0,68,1,5.97,12846,0.002544675,32.89661254,-25.55156579,35.64985081,-19.73498412,148.9857418,12.34838017,12.511941,0.693199888,2.378707294,260.001264
0,68,1,5.93,12846,0.002257439,35.79036561,-23.71821883,27.83126525,-19.0550381,123.4167299,8.832015135,11.31703973,0.582752283,3.073270267,222.9857108
0,68,1,5.97,12846,0.002267147,36.84911599,-25.91992619,25.96236336,-20.33364539,135.3302318,8.782779923,13.77354051,0.752680928,5.029702194,285.995646
0,68,1,5.97,12847,0.002230906,35.43630546,-14.23240367,23.7744952,-20.54116611,84.73574428,8.110905095,12.54218227,0.616649227,4.035595535,259.8609181
0,68,1,5.87,12847,0.002295437,39.04256055,-13.50393431,22.74577952,-20.15202678,81.02903499,7.803291822,8.480937302,0.574072868,4.874177768,284.3290154
0,68,1,5.89,12847,0.001876919,39.14958863,-22.98675593,27.85316363,-20.47884556,82.21981531,6.417396847,6.639946912,0.359015006,3.780506574,220.761473
0,68,1,5.97,12847,0.002112608,39.1809665,-14.72590133,31.65545573,-19.56951632,96.75411747,13.09169205,12.84887818,0.696783233,3.187794871,279.5602023
0,68,1,5.97,12891,0.001659239,26.65077799,-7.296723405,49.05322613,-21.98087194,135.4360633,-1.840504819,8.347600802,0.703216173,2.38633963,211.0868367
0,68,1,5.97,12891,0.00166475,22.98493517,-8.476654075,50.14522875,-25.56563993,167.9533936,3.180724358,14.18458086,0.621895909,3.968606072,197.6867175
0,68,1,5.97,12891,0.002695642,24.40507169,-19.34932108,103.6521294,-23.27849629,150.7495526,12.28589399,10.4833473,0.825192232,1.0279814,220.8687967
0,68,1,5.97,12891,0.001320317,22.94620414,-10.74780304,124.9935828,-22.6230259,165.0537085,2.350974388,13.15545359,0.544852462,1.139658898,299.9000004
0,68,1,6.01,12892,0.002079832,25.34856358,-16.0413499,92.94559799,-23.01260718,153.9634664,9.983856703,9.803670814,0.758250096,1.569640677,197.41
0,68,1,5.97,12892,0.00213667,24.70935636,-20.11982428,125.7481017,-22.75599412,165.0805652,8.499737126,11.73196728,0.537416907,1.895790332,344.0840319
0,68,1,5.97,12892,0.002066496,25.04470635,-24.99082937,106.4321299,-20.52769098,141.6020562,12.95855299,11.74973764,0.630257336,2.69340743,388.0683671
0,68,1,5.73,12892,0.001334957,29.46582385,-25.09713735,105.1129939,-19.74437259,139.8345916,13.80759035,12.37708801,0.503776526,3.871501263,194.8340687
0,68,1,6.01,12893,0.001637718,24.37728549,-20.03635266,100.9664359,-18.02595333,152.321827,10.18021219,18.77257762,0.509065674,2.511400734,370.8036335
0,68,1,5.97,12893,0.00143803,28.71338919,-22.32418212,101.3812981,-19.63547958,135.4020132,10.7785289,17.05776932,0.621821361,2.565775957,312.5401442
0,68,1,5.97,12893,0.001887691,31.37548232,-29.51715223,75.96430819,-16.70371238,117.4671519,12.86186872,15.56576158,0.596575384,2.071166495,214.8297697
0,68,1,5.93,12893,0.001745029,31.01769255,-24.92798836,80.34220471,-18.29551175,117.6216936,11.1388241,15.40846301,0.620138793,1.452316897,275.070583
0,68,1,5.95,12918,0.001901161,24.38495994,-35.46506145,82.29241541,-16.16330791,157.3467931,11.2789684,1.447558845,0.782320549,1.747102038,230.8764094
0,68,1,5.55,12918,0.002081497,29.91323387,-28.15499543,92.08331178,-14.58422377,160.1701255,7.059073548,1.369258975,0.487884916,2.161488963,263.0630942
0,68,1,5.97,12918,0.001537832,31.65725144,-30.36487179,60.80593835,-16.1622246,99.53841033,10.33841895,2.813115738,0.392507571,3.243903039,249.3958177
0,68,1,5.97,12918,0.001916302,34.30365165,-23.68105778,47.9646961,-16.36546066,109.7607593,9.923134206,3.288504817,0.462867256,1.122955861,242.2521568
0,68,1,5.75,12960,0.00295438,32.13958682,-7.033952629,28.29678882,-17.03978887,68.31327582,11.33225175,6.947530116,0.701659826,4.487934779,242.6913638
0,68,1,5.59,12960,0.002558775,27.43031595,-8.210042746,34.56560755,-17.64349863,70.27794128,6.621282386,6.453365216,0.5398497,1.987080147,224.5568128
0,68,1,5.55,12961,0.002882106,34.20597686,-10.35424066,17.14257584,-17.8764863,50.62687604,14.53817994,11.09832486,0.797995177,3.337700601,208.8597704
0,68,1,5.81,12961,0.002247754,36.20138263,-10.09517091,13.12711481,-17.55861344,26.4048645,15.10796449,10.0256199,0.482874188,2.46152647,125.2644811
0,68,1,5.55,12961,0.002722147,36.0912491,-8.065276993,11.65842097,-18.07129455,22.56647588,10.88448807,10.42481067,0.523003868,4.06085664,173.2169591
0,68,1,5.97,12998,0.001694448,25.92639942,-9.2078592,113.0918025,-23.66289545,161.0751512,2.617541125,12.83014611,0.685288403,1.044956093,284.3815315
0,68,1,5.97,12998,0.002924585,28.57942344,-5.230326078,57.16708551,-22.72802665,108.7771361,3.317159405,13.21344025,0.54746765,4.891849561,196.1561854
0,68,1,5.97,12998,0.002151262,30.26412648,-6.282772764,32.29608668,-23.12286853,98.87200817,1.134627129,12.26408222,0.764806435,2.635613738,275.1052941
0,68,1,5.97,12998,0.0016717,30.19926281,-17.72565629,40.73650854,-20.40483767,65.76829055,-3.93343523,10.73956676,0.519491563,1.077553822,179.4731579
0,68,1,6.11,12999,0.002044694,28.64200614,-19.93894957,31.31071504,-21.87566694,101.2523507,-1.692094911,12.79209069,0.616894607,2.181011661,181.0735968
0,68,1,5.97,12999,0.00156843,29.81007517,-21.25303049,23.32386463,-22.79570962,100.1165714,3.231374916,12.73589896,0.607813958,4.421967876,239.8508203
0,68,1,5.67,12999,0.001317601,30.10939451,-16.5644562,22.8390902,-22.37892247,38.06210388,3.949633423,9.439325296,0.556722005,3.179965891,231.1440065
0,68,1,5.71,12999,0.000970526,28.12717065,-18.27210647,26.98582853,-22.61170184,59.34464333,1.616073705,9.233207516,0.373947419,4.344333494,231.2116316
0,68,1,5.51,13038,0.003113876,36.38981942,-23.70564411,38.14153937,-19.31159263,123.9909853,9.972577074,12.99823846,0.782248907,3.593288439,324.9484707
0,68,1,5.91,13038,0.002821906,27.54870478,-14.62724994,72.72930273,-19.31816734,160.3265402,2.53589487,13.41075257,0.582432385,1.847095856,296.4558716
0,68,1,5.97,13039,0.002172674,31.54556478,-25.01083579,114.2206352,-16.2361446,157.9474166,0.323024,1.402830817,0.501390544,0.971532345,350.3284742
0,68,1,5.97,13039,0.001905209,34.62430813,-21.2072063,90.25229615,-17.80606864,160.065328,-1.795628207,2.945375854,0.603078469,2.717968876,340.7058935
0,68,1,6.01,13040,0.001475554,35.92749159,-6.360186834,86.8311942,-17.52156688,125.1844604,-3.983705417,2.49631975,0.621904925,4.239273797,287.1923597
0,68,1,6.01,13040,0.002019771,34.40755805,-25.49722023,99.80559705,-17.09364271,151.2164922,-0.574427985,4.530251208,0.154639669,1.886317879,267.5467205
0,68,1,5.93,13040,0.001315821,39.22136189,-16.37602755,88.10154024,-15.25644899,122.588595,-3.696854907,2.26643406,0.48019929,1.87852211,212.6094099
0,68,1,5.97,13040,0.001656178,41.94239614,-12.42405692,72.57619743,-15.61105617,110.2655173,-0.252398605,2.761222323,0.562581387,1.906466482,225.641675
0,68,1,5.69,13124,0.003048282,30.23580419,-14.16813934,57.4110834,-16.60958786,90.44617224,-0.690796633,3.856244519,0.749452508,1.926447851,235.8201056
0,68,1,6.01,13124,0.002015988,36.45205406,-18.16365179,42.59481705,-18.46151571,197.8555587,2.080047033,5.086915262,0.612032796,3.510086509,245.0963187
0,68,1,6.01,13124,0.001534607,37.00289423,-20.03260591,39.1220676,-18.07259387,115.6525659,2.287911235,6.048651799,0.630182597,4.290051326,320.1912093
0,68,1,5.99,13125,0.001356412,32.98747184,-13.50701654,56.57690167,-18.74203378,121.9234317,5.846180798,6.509712614,0.499948796,2.543255187,168.4000531
0,68,1,5.97,13125,0.001619209,30.59720814,-11.28422936,89.41650937,-19.88975851,197.0204726,3.073299648,6.48372342,0.732946469,1.631227478,305.6233431
0,68,1,5.97,13125,0.001565814,27.57039268,-14.33224557,95.35252675,-18.38781303,219.4878244,9.73053452,7.818554909,0.752241482,3.280089,222.2402821
0,68,1,6.11,13125,0.001825799,26.25660335,-21.61355543,117.8593573,-13.13778816,159.2105685,10.21336525,11.46802639,0.683695904,0.556220768,252.7524517
0,68,1,6.01,13126,0.002447907,28.33838589,-15.15612516,100.1980314,-15.53588371,171.6219923,6.211150171,11.40014587,0.74115718,4.819661595,279.3217291
0,68,1,5.97,13126,0.003010826,30.1403738,-13.15547951,113.62411,-15.83918091,179.4276147,1.451944406,9.804441225,0.745652106,2.058378088,274.7155278
0,68,1,5.97,13126,0.002916847,32.52818284,-16.87873175,70.03566377,-16.42747954,127.5208089,-1.121642006,9.233310659,0.725798282,2.193494926,267.8096364
0,68,1,5.97,13126,0.002872581,30.31162266,-18.94259812,55.48683438,-19.01477206,95.85757455,-2.298170329,10.08120683,0.539178051,1.4764378,309.6432594
0,68,1,6.01,13127,0.002117926,30.33977684,-5.480552754,24.35895395,-19.82734581,53.14805248,7.278094179,7.550564902,0.559267728,3.080900004,309.5158843
0,68,1,5.97,13127,0.001699955,34.58334734,-15.28034827,28.15601578,-19.35946503,85.16954577,6.805401533,12.00201849,0.634320944,1.529369015,334.3718744
0,68,1,5.97,13127,0.002004675,31.0294725,-9.56346111,30.84620373,-22.66441627,120.4958918,2.503405303,9.627765306,0.796706334,4.900215013,248.2586267
0,68,1,5.97,13127,0.001793992,30.59305297,-10.84278581,36.80616189,-22.39633107,71.72172589,3.392977446,10.01877645,0.497538869,3.633004107,162.6590007
0,68,1,5.77,13155,0.001850878,36.53115997,-19.5325966,125.5001955,-20.5402846,142.642118,11.04186373,2.492799103,0.54758357,3.210757859,368.7813709
0,68,1,5.97,13155,0.001675099,31.05481795,-20.6315073,87.34759679,-19.83598384,143.4657915,6.235885889,2.264744461,0.546594773,3.221833404,235.4502155
0,68,1,5.97,13156,0.002009356,31.10034575,-20.72687681,92.91147865,-17.80765356,147.725154,0.364652234,3.761077783,0.533664321,5.836569179,183.2480842
0,68,1,5.97,13156,0.002459273,32.45058726,-21.4687426,113.4601995,-17.08961667,155.2987807,-0.268814225,1.901789607,0.516561892,3.228357261,186.5265821
0,68,1,6.01,13156,0.002360196,31.64159243,-22.48686149,114.9364131,-18.2917927,144.3715552,0.79843516,3.137559057,0.753676349,3.329749036,138.5250006
0,68,1,5.97,13157,0.003124357,28.53715856,-10.27028132,26.60152741,-18.66304406,65.02504114,16.84080884,4.873487051,0.554607927,3.996819439,252.3610728
0,68,1,5.81,13157,0.002107735,30.45108145,-7.843379422,38.61793822,-19.39511895,70.06941807,5.672064711,4.112049653,0.503384508,4.533017983,127.7522056
0,68,1,5.97,13157,0.002374352,28.00954422,-7.90219428,46.68332185,-21.05404758,92.67941877,4.091286514,6.218121205,0.49936694,2.394148058,197.5342301
0,68,1,6.07,13157,0.002546657,31.89417344,-5.05596201,40.86347936,-19.67038288,103.9671462,8.180384957,4.691572129,0.688795948,3.879603814,249.2790085
0,68,1,6.01,13193,0.002488992,34.70475549,-8.555662015,43.99957513,-17.89194639,98.15418749,8.757199305,11.91512884,0.551935191,4.614932456,226.3288939
0,68,1,5.97,13193,0.002326146,34.72230944,-11.61891582,24.61200997,-18.22318114,112.9610494,11.97534167,14.58856528,0.573428717,2.075251669,214.1220359
0,68,1,5.97,13193,0.00161849,34.43084615,-15.11688019,43.19466886,-17.13886806,96.3927643,17.46805837,8.184076235,0.65317749,2.254805465,222.2183588
0,68,1,5.97,13193,0.001219339,31.84765731,-17.23618572,73.88280648,-17.44159551,114.5121038,18.80512058,8.218519609,0.718366229,2.557004619,133.875657
0,68,1,6.01,13194,0.000976733,37.9634346,-13.34555876,66.27147972,-15.51474572,109.687717,11.77346684,5.243881326,0.412435036,2.006733088,127.4139773
0,68,1,5.97,13194,0.001233462,31.02385712,-15.66195598,87.70793991,-16.63168725,124.9201528,11.31948185,5.269403969,0.598008225,1.174586684,210.9352242
0,68,1,5.83,13194,0.00242175,25.07659261,-19.77607054,145.7081558,-15.30319697,168.3966137,4.644583857,1.979880308,0.527457919,4.401408982,307.5939783
0,68,1,5.97,13194,0.001830508,29.71933684,-14.7504741,147.8283411,-15.18452849,166.3048475,-1.403994759,5.27500088,0.373100405,0.335429144,268.959911
0,68,1,5.97,13195,0.001773791,25.75643303,-19.86334249,138.8734214,-17.64409809,167.0154669,5.569639947,2.685286241,0.469824708,2.37805548,178.9195211
0,68,1,5.97,13195,0.003432275,26.91532035,-19.29864405,143.221417,-17.92937733,156.5135511,7.614933389,3.877203436,0.616949914,1.429675259,215.1669282
0,68,1,5.97,13195,0.002607483,26.36723561,-16.4667811,147.5193152,-17.04393264,161.7396632,2.013796501,6.517417079,0.488810839,0.893360776,205.822475
0,68,1,5.97,13195,0.003136012,31.27054584,-15.44715334,140.3206437,-16.15031935,164.9523265,5.208926667,4.332782698,0.620725444,4.084863222,301.2158083
0,76,2,5.51,15273,0.002945629,29.52485335,-3.174345026,14.97887021,-23.71311055,121.9358119,-0.453409061,1.545523194,0.538313272,5.268565222,281.6343866
0,76,2,4.37,15273,0.001529791,28.660359,-8.540752227,18.9982068,-19.77421055,48.10159917,9.415342251,3.437470408,0.384638469,4.542977286,187.0623279
0,76,2,5.51,15274,0.001670439,32.66414722,-18.29306339,33.99673081,-20.86039513,76.30067128,8.841352193,3.982933875,0.667334517,3.048330344,176.584049
0,76,2,5.95,15572,0.001776684,26.6711017,-6.1425293,83.48002036,-24.71756219,131.1816566,-0.285165191,2.863832372,0.321803165,4.685418023,294.621106
0,76,2,4.23,15572,0.00147959,22.66987381,-14.18686921,84.17401724,-23.61103825,112.2652345,0.947684518,1.402109661,0.301580411,3.929335353,321.4132653
0,76,2,4.07,15624,0.001743081,29.35841606,-5.473841386,84.80464409,-21.04163495,129.768173,-3.704388734,2.186963574,0.508541762,2.350300657,150.8801809
0,76,2,5.95,15625,0.00163089,31.76199042,-3.691507248,14.69133765,-24.71061477,49.23324865,3.682655498,2.055646839,0.572037446,2.832787354,210.2317623
0,76,2,5.97,15997,0.001320212,30.88057982,-0.552208708,104.377489,-21.93227455,152.406805,0.087321727,1.158771824,0.396166876,3.69618863,265.5327329
0,76,2,4.01,15997,0.001177286,29.74466043,7.259149112,111.4614115,-22.15278289,159.8518402,0.465798548,0.672435444,0.43863421,2.629840988,270.0741845
0,76,2,4.05,16295,0.001630839,27.63890061,-7.470673953,59.72816076,-23.31341815,106.172718,9.040467074,2.277616148,0.281833346,3.759600252,150.8733045
0,76,2,5.51,16491,0.001356095,35.27099065,-8.053107476,92.40861605,-22.18239258,134.0191768,3.343715918,2.628782627,0.273932545,2.331817742,317.9821591
0,76,2,5.85,16592,0.000856887,34.37442934,-0.541544014,21.23739449,-22.40491281,62.18324542,-2.553941299,11.51056459,0.533640338,3.863624549,294.5418412
0,76,2,5.95,16744,0.002747321,25.53682148,1.41164772,5.164190525,-23.35578172,19.36765323,-9.901751644,22.28468982,0.474670157,3.652195501,173.3254508
0,76,2,5.51,17437,0.002084763,31.48407757,-10.98061563,7.714356748,-25.85320292,23.12276093,11.52043953,1.551677884,0.328139771,3.29361014,188.8987949
1,76,2,5.97,15335,0.001306622,32.06275221,-3.281512279,35.35837397,-19.97190911,83.73379601,-4.153776112,10.36805075,0.358028933,3.590030286,228.537941
1,76,2,4.05,15335,0.000883428,31.89869882,-0.289921051,42.10921195,-16.87646508,57.49711263,-6.109613213,3.374501029,0.1288482,6.093673354,201.4503427
1,76,2,5.97,15687,0.002363174,36.79264443,-0.15595983,97.88258894,-22.41386912,133.5320202,0.824791722,1.979295304,0.358534976,5.772473837,163.4239374
1,76,2,5.73,15687,0.001449763,35.93342383,-5.298397187,90.42370483,-17.25691235,151.7753149,1.987985853,2.185363096,0.258725707,5.725198407,200.2223384
1,76,2,5.97,15794,0.001755121,22.65482083,-1.604971001,28.64536778,-27.03269627,47.73235927,8.819621098,12.81946586,0.404497101,2.028755367,136.9142693
1,76,2,5.25,15794,0.001873683,24.2457003,1.299189043,6.978357432,-22.29832193,14.47490989,11.59127098,5.014550656,0.286802561,3.561801591,213.278797
1,76,2,4.79,15794,0.001310144,20.46333458,-3.463186174,9.524610896,-25.30475149,17.45866788,12.26157544,2.983319715,0.259153374,3.98654685,210.258813
1,76,2,5.95,17611,0.001037633,20.91931663,-9.616343831,14.98575747,-24.04095166,32.42258323,6.85041562,8.905943261,0.503810558,4.95282715,303.701857
1,74,1,5.97,16141,0.002245956,12.77178971,1.647952595,13.44213797,-26.35319892,64.23833493,9.516188005,24.54213927,0.130832292,5.53465033,303.753829
1,74,1,5.97,16141,0.002170725,16.12022458,9.223290268,13.61343511,-25.32001008,48.41063746,9.043288572,20.02705448,0.128672035,5.036983688,314.6998685
1,74,1,6.01,16141,0.002759805,15.12392794,4.769278478,13.43860393,-24.83525875,50.61038341,7.793230658,19.6036415,0.062882832,5.621038995,238.9214595
1,74,1,5.97,16369,0.002523529,12.37760604,1.691050736,28.70353972,-20.04504222,45.60684424,7.073731175,19.27550611,0.085426203,4.600648858,229.2179251
1,74,1,5.93,16369,0.00319948,8.326238909,-2.515637266,16.06954406,-21.57061526,45.44946909,14.44982811,20.45299425,0.190686009,5.108593752,344.2956433
